,Округ,Район,Площадь,Площадь лог,Кол-во комнат,Этаж,Этажей в доме,Первый этаж,Последний этаж,Метро,Расстояние до метро (ед),Расстояние указано пешком,Расстояние указано на транспорте,Тип дома,Указан раздельный санузел,Несколько санузлов,Балкон указан,Окна,Окна во двор,Ремонт,Наличие ремонта,Возраст дома,Доля жилой площади,Доля куханной площади,Площадь кухни
10180,ЗАО,р-н Солнцево,100.4,4.609162207257629,4,11.0,23.0,False,False,Солнцево,1,False,True,,True,False,True,,False,Без ремонта,False,,0.5348605577689243,0.099601593625498,10.0
10181,ЮЗАО,р-н Южное Бутово,100.0,4.605170185988092,4,2.0,17.0,False,False,Бульвар Адмирала Ушакова,7,True,False,,False,False,False,,False,,True,,0.64,0.105,10.5
10182,СВАО,р-н Бибирево,97.6,4.580877493419047,4,3.0,22.0,False,False,Алтуфьево,2,True,False,Монолитный,True,False,False,На улицу и двор,True,Евроремонт,True,37.0,0.6598360655737706,0.10348360655737705,10.1
10183,ЮВАО,р-н Выхино-Жулебино,105.0,4.653960350157523,3,10.0,12.0,False,False,Жулебино,3,True,False,,False,False,False,,False,,True,,0.6285714285714286,0.11428571428571428,12.0
10184,ЗАО,р-н Можайский,100.6,4.611152257665639,2,7.0,7.0,False,True,Кунцевская,15,False,True,Монолитный,True,True,False,Во двор,True,,True,5.0,0.5765407554671969,0.14512922465208747,14.6
10185,ЮЗАО,р-н Северное Бутово,105.0,4.653960350157523,2,6.0,7.0,False,False,Бульвар Дмитрия Донского,12,True,False,,False,False,False,,False,,True,,0.5047619047619047,0.12380952380952381,13.0
10186,ЗАО,р-н Ново-Переделкино,100.7,4.612145799724517,4,18.0,22.0,False,False,Новопеределкино,1,False,True,Панельный,False,True,True,,False,Евроремонт,True,13.0,,,
10187,СВАО,р-н Ростокино,109.2,4.693181063310805,3,19.0,58.0,False,False,Ростокино,15,True,False,,True,False,False,,False,Без ремонта,False,,,,
10188,СВАО,р-н Лосиноостровский,112.82,4.72579362831183,4,3.0,22.0,False,False,Медведково,20,True,False,,False,False,True,На улицу и двор,True,Без ремонта,False,,0.5903208650948413,0.12143237014713704,13.7
10189,СВАО,р-н Свиблово,117.9,4.769836807543325,3,4.0,20.0,False,False,Ботанический сад,7,True,False,,False,True,True,На улицу и двор,True,Без ремонта,False,,0.4783715012722646,0.29346904156064463,34.6
10190,ЮАО,р-н Донской,99.0,4.59511985013459,4,3.0,4.0,False,False,Площадь Гагарина,10,True,False,Кирпичный,False,False,True,На улицу и двор,True,Косметический,True,63.0,0.7777777777777778,0.08080808080808081,8.0
10191,ВАО,р-н Северное Измайлово,109.0,4.6913478822291435,3,10.0,16.0,False,False,Измайловская,5,False,True,Монолитный,False,False,True,Во двор,True,Евроремонт,True,13.0,0.45871559633027525,0.11009174311926606,12.0
10192,НАО (Новомосковский),Внуковское поселение,118.0,4.770684624465665,5,5.0,17.0,False,False,Новопеределкино,4,False,True,Панельный,True,True,True,Во двор,True,Косметический,True,4.0,0.5508474576271186,0.0847457627118644,10.0
10193,ЗАО,р-н Солнцево,113.2,4.729156165769083,4,9.0,22.0,False,False,Солнцево,1,False,True,Монолитный,True,True,True,,False,Евроремонт,True,14.0,,,
10194,ВАО,р-н Измайлово,100.0,4.605170185988092,2,12.0,18.0,False,False,Измайловская,4,True,False,Монолитный,True,False,True,На улицу,False,Евроремонт,True,17.0,0.5,0.1,10.0
10195,ЗАО,р-н Солнцево,104.5,4.6491870714048655,4,9.0,22.0,False,False,Говорово,5,True,False,Монолитный,True,True,False,Во двор,True,Дизайнерский,True,14.0,,0.14354066985645933,15.0
10196,ЗАО,р-н Солнцево,113.1,4.728272383122075,4,14.0,22.0,False,False,Говорово,5,True,False,Монолитный,True,True,False,Во двор,True,Дизайнерский,True,14.0,0.6719717064544651,0.07957559681697614,9.0
10197,ЦАО,р-н Замоскворечье,106.0,4.663439094112067,4,6.0,8.0,False,False,Павелецкая,3,True,False,,False,False,False,,False,,True,,0.6509433962264151,0.08490566037735849,9.0
10198,ЮАО,р-н Нагатино-Садовники,102.7,4.631812116934513,4,7.0,33.0,False,False,Нагатинская,9,False,True,Монолитный,False,True,True,,False,Евроремонт,True,8.0,,,
10199,СВАО,р-н Алексеевский,119.8,4.785823685681349,3,4.0,6.0,False,False,Алексеевская,7,True,False,Монолитный,False,True,True,Во двор,True,Евроремонт,True,6.0,0.337228714524207,0.20784641068447413,24.9
10200,ЮАО,р-н Нагатино-Садовники,103.0,4.634728988229636,2,11.0,33.0,False,False,Нагатинская,1,False,True,Монолитный,True,True,False,,False,Дизайнерский,True,8.0,,,
10201,СЗАО,р-н Хорошево-Мневники,96.0,4.564348191467836,3,8.0,36.0,False,False,Шелепиха,14,True,False,,False,True,True,На улицу и двор,True,Без ремонта,False,,,,
10202,ЮВАО,р-н Лефортово,103.5,4.639571612705423,3,7.0,11.0,False,False,Авиамоторная,1,False,True,,True,True,True,,False,Без ремонта,False,,,,
10203,ЗАО,р-н Тропарево-Никулино,107.0,4.672828834461906,3,13.0,15.0,False,False,Юго-Западная,10,True,False,,False,False,False,,False,,True,,0.5990654205607476,0.12149532710280374,13.0
10204,ЮВАО,р-н Южнопортовый,117.0,4.762173934797756,3,14.0,20.0,False,False,Волгоградский проспект,1,False,True,,True,False,True,,False,Без ремонта,False,,,,
10205,ЗАО,р-н Раменки,96.7,4.571613402459248,3,2.0,24.0,False,False,Мичуринский проспект,1,False,True,Монолитный,False,False,True,,False,Дизайнерский,True,3.0,,,
10206,САО,р-н Аэропорт,101.0,4.61512051684126,3,10.0,25.0,False,False,Сокол,1,False,True,Монолитный,True,False,True,,False,Евроремонт,True,17.0,,,
10207,ВАО,р-н Измайлово,114.0,4.736198448394496,3,23.0,35.0,False,False,Измайловская,5,True,False,,False,False,False,,False,,True,,0.5087719298245614,0.11403508771929824,13.0
10208,ЗАО,р-н Тропарево-Никулино,98.0,4.584967478670572,2,26.0,33.0,False,False,Юго-Западная,2,True,False,,False,True,True,На улицу и двор,True,Евроремонт,True,12.0,0.5408163265306123,0.15306122448979592,15.0
10209,САО,р-н Аэропорт,119.0,4.77912349311153,3,17.0,32.0,False,False,Аэропорт,8,True,False,Монолитный,True,True,False,На улицу и двор,True,Евроремонт,True,12.0,0.7983193277310925,,
10210,САО,р-н Аэропорт,100.9,4.6141299273595635,3,9.0,18.0,False,False,Сокол,1,True,False,Монолитный,False,True,False,На улицу и двор,True,Евроремонт,True,17.0,0.753221010901883,,
10211,ЮЗАО,р-н Ломоносовский,106.76,4.670583324536324,3,3.0,20.0,False,False,Профсоюзная,8,True,False,Монолитный,False,False,True,Во двор,True,Без ремонта,False,1.0,0.6341326339452978,0.11521168977144998,12.3
10212,ЮЗАО,р-н Обручевский,106.2,4.665324108807838,3,14.0,33.0,False,False,Новые Черемушки,1,False,True,,True,True,False,,False,Без ремонта,False,,,,
10213,ЮЗАО,р-н Ломоносовский,104.58,4.649952328759984,3,7.0,20.0,False,False,Профсоюзная,8,True,False,Монолитный,False,False,True,Во двор,True,Без ремонта,False,1.0,0.592847580799388,0.13386880856760375,14.0
10214,ЮЗАО,р-н Ломоносовский,119.61,4.784236450061373,3,3.0,20.0,False,False,Профсоюзная,8,True,False,Монолитный,False,False,True,Во двор,True,Без ремонта,False,1.0,0.49745004598277737,0.13962043307415767,16.7
10215,ЮЗАО,р-н Ломоносовский,118.57,4.775503503469979,3,4.0,20.0,False,False,Профсоюзная,8,True,False,Монолитный,False,False,True,Во двор,True,Без ремонта,False,1.0,0.5271147845154761,0.1459053723538838,17.3
10216,ЦАО,р-н Красносельский,119.1,4.779963476361254,4,5.0,5.0,False,True,Красносельская,8,True,False,,True,True,False,Во двор,True,Без ремонта,False,,1.0,,
10217,ЗАО,р-н Раменки,108.0,4.68213122712422,3,11.0,53.0,False,False,Парк Победы,23,True,False,Монолитный,False,True,False,,False,Без ремонта,False,9.0,,,
10218,ЗАО,р-н Очаково-Матвеевское,116.0,4.7535901911063645,2,18.0,31.0,False,False,Славянский бульвар,20,True,False,Монолитный,False,True,True,На улицу,False,Дизайнерский,True,12.0,0.603448275862069,,
10219,ЗАО,р-н Раменки,113.2,4.729156165769083,3,16.0,23.0,False,False,Раменки,1,False,True,Монолитный,True,False,True,,False,Евроремонт,True,6.0,,,
10220,ЗАО,р-н Раменки,115.0,4.74493212836325,3,5.0,17.0,False,False,Университет,3,True,False,Монолитный,False,False,True,Во двор,True,Без ремонта,False,7.0,0.6086956521739131,0.12173913043478261,14.0
10221,ЗАО,р-н Очаково-Матвеевское,117.6,4.767289035464526,3,19.0,31.0,False,False,Славянский бульвар,18,True,False,Монолитный,False,True,True,Во двор,True,Дизайнерский,True,12.0,0.3401360544217687,0.29336734693877553,34.5
10222,ЦАО,р-н Пресненский,106.0,4.663439094112067,2,19.0,72.0,False,False,Деловой центр,3,True,False,,True,True,False,Во двор,True,Косметический,True,,0.8490566037735849,0.04716981132075472,5.0
10223,ЮЗАО,р-н Коньково,120.0,4.787491742782046,2,15.0,17.0,False,False,Беляево,5,True,False,,True,True,False,,False,Дизайнерский,True,14.0,,,
10224,ЦАО,р-н Пресненский,105.8,4.661550519424199,2,41.0,73.0,False,False,Выставочная,1,False,True,,False,True,True,,False,Дизайнерский,True,,0.7088846880907372,0.1890359168241966,20.0
10225,ЦАО,р-н Хамовники,98.0,4.584967478670572,2,8.0,12.0,False,False,Фрунзенская,5,True,False,,True,True,True,На улицу и двор,True,Евроремонт,True,,0.7959183673469388,,
10226,ЗАО,р-н Раменки,115.0,4.74493212836325,3,15.0,17.0,False,False,Университет,3,True,False,Монолитный,False,True,True,Во двор,True,Евроремонт,True,10.0,0.6695652173913044,0.1565217391304348,18.0
10227,НАО (Новомосковский),Внуковское поселение,103.8,4.642465970731788,3,10.0,11.0,False,False,Рассказовка,12,True,False,Монолитный,False,False,True,,False,,True,2.0,0.49614643545279385,0.1551059730250482,16.1
10228,ЮАО,р-н Нагорный,98.0,4.584967478670572,3,5.0,6.0,False,False,Нагорная,,False,False,,False,True,False,Во двор,True,Дизайнерский,True,,,,
10229,ЗАО,р-н Можайский,111.1,4.7104306966455844,2,3.0,7.0,False,False,Кунцевская,15,False,True,Монолитный,True,True,False,Во двор,True,,True,5.0,0.5247524752475248,,
10230,ЮАО,р-н Бирюлево Восточное,110.0,4.700480365792417,3,9.0,15.0,False,False,Царицыно,15,False,True,Блочный,True,True,True,На улицу и двор,True,Косметический,True,7.0,0.4709090909090909,0.16727272727272727,18.4
10231,ЗАО,р-н Можайский,112.0,4.718498871295094,2,3.0,7.0,False,False,Кунцевская,15,False,True,Монолитный,True,True,False,Во двор,True,,True,5.0,0.6660714285714285,,
10232,ЗАО,р-н Крылатское,96.4,4.5685062016165,3,10.0,23.0,False,False,Крылатское,7,False,True,Монолитный,False,True,True,Во двор,True,Без ремонта,False,3.0,0.5778008298755186,0.15352697095435686,14.8
10233,ЗАО,р-н Крылатское,99.6,4.601162164590552,3,14.0,23.0,False,False,Крылатское,7,False,True,Монолитный,False,True,True,Во двор,True,Без ремонта,False,3.0,0.5582329317269077,0.14859437751004018,14.8
10234,ВАО,р-н Соколиная гора,112.0,4.718498871295094,2,3.0,5.0,False,False,Соколиная гора,6,True,False,Кирпичный,True,True,False,Во двор,True,Косметический,True,67.0,0.5357142857142857,0.125,14.0
