,Цена за метр^2,Площадь лог,Округ,Район,Первый этаж,Последний этаж,Расстояние до метро (ед),Расстояние указано пешком,Расстояние указано на транспорте,Указан раздельный санузел,Несколько санузлов,Балкон указан,Окна во двор,Наличие ремонта,Возраст дома,Доля жилой площади,Доля куханной площади
133,234285.7142857143,3.5553480614894135,ЮЗАО,р-н Черемушки,True,False,4,False,True,True,False,False,True,True,19.0,0.4,0.2571428571428571
134,239705.88235294117,3.5263605246161616,ЗАО,р-н Очаково-Матвеевское,False,False,29,True,False,True,False,True,True,True,49.0,0.5294117647058824,0.23529411764705882
135,256250.0,3.4657359027997265,ЮЗАО,р-н Котловка,False,False,25,True,False,False,False,True,False,True,52.0,0.5625,0.1875
136,256211.18012422358,3.4719664525503626,САО,р-н Хорошевский,False,False,7,True,False,False,False,True,False,False,3.0,,
137,254545.45454545456,3.4965075614664802,ЗАО,р-н Проспект Вернадского,True,False,,False,False,False,False,False,True,True,57.0,0.5454545454545454,0.18181818181818182
138,293333.3333333333,3.4011973816621555,ЮАО,р-н Даниловский,False,False,10,True,False,False,False,True,True,True,59.0,0.6466666666666666,0.25666666666666665
139,260000.0,3.5553480614894135,СВАО,р-н Алексеевский,False,True,2,False,True,False,False,False,False,False,,0.4857142857142857,0.3142857142857143
140,280235.98820058996,3.5234150143864045,ЮАО,р-н Нагатинский затон,False,False,15,True,False,False,False,True,True,False,,0.5221238938053098,0.26843657817109146
141,296969.69696969696,3.4965075614664802,ЗАО,р-н Раменки,False,False,5,True,False,False,False,True,False,True,49.0,0.5454545454545454,0.21212121212121213
142,309375.0,3.4657359027997265,САО,р-н Беговой,True,False,8,True,False,False,False,False,True,True,56.0,0.59375,0.21875
143,353448.275862069,3.367295829986474,СВАО,р-н Алексеевский,False,False,9,True,False,False,False,True,False,True,47.0,0.5517241379310345,0.20689655172413793
144,305714.28571428574,3.5553480614894135,СЗАО,р-н Хорошево-Мневники,False,False,14,True,False,False,False,False,False,False,,,
145,343750.0,3.4657359027997265,САО,р-н Беговой,False,False,12,True,False,False,False,True,True,True,2.0,0.375,0.34375
146,318181.8181818182,3.4965075614664802,ЗАО,р-н Филевский парк,False,False,13,True,False,False,False,False,False,False,,,
147,360294.1176470588,3.5263605246161616,САО,р-н Беговой,False,False,7,True,False,True,False,True,True,True,2.0,0.7352941176470589,
148,244932.88590604026,3.3945083935113587,ЮЗАО,р-н Академический,False,False,12,True,False,False,False,True,True,True,61.0,0.6040268456375839,0.16778523489932887
149,172566.37168141594,3.5234150143864045,НАО (Новомосковский),Коммунарка поселок,False,False,10,False,True,False,False,False,True,False,2.0,0.5545722713864307,0.1415929203539823
150,337931.0344827586,3.367295829986474,ЗАО,р-н Филевский парк,False,False,12,True,False,False,False,False,True,True,,0.5862068965517241,0.1724137931034483
151,178787.87878787878,3.4965075614664802,ВАО,р-н Вешняки,False,False,15,True,False,True,False,False,False,False,48.0,0.5666666666666667,0.20303030303030303
152,184285.7142857143,3.5553480614894135,СВАО,р-н Марфино,True,False,20,True,False,False,False,False,False,True,62.0,0.5428571428571428,
153,148064.51612903224,3.529297384289471,ЗелАО,р-н Крюково,False,True,,False,False,False,False,True,False,False,35.0,0.5542521994134897,0.20527859237536655
154,201780.41543026705,3.517497837358316,СВАО,р-н Северный,False,False,15,False,True,False,False,True,True,True,,0.4421364985163205,0.2670623145400593
155,187114.2857142857,3.5553480614894135,ЮАО,р-н Царицыно,False,False,10,True,False,False,False,False,True,True,52.0,0.5685714285714285,0.27714285714285714
157,236666.66666666666,3.4011973816621555,ЗАО,р-н Фили-Давыдково,False,True,7,True,False,True,False,True,True,True,60.0,0.5666666666666667,0.2
158,202857.14285714287,3.5553480614894135,СЗАО,р-н Южное Тушино,False,False,11,True,False,False,False,True,True,False,49.0,0.6285714285714286,0.17142857142857143
159,147727.27272727274,3.091042453358316,ЮВАО,р-н Некрасовка,False,False,12,True,False,False,False,False,False,True,,0.6818181818181818,0.09090909090909091
160,167500.0,2.995732273553991,ЮВАО,р-н Некрасовка,False,False,10,True,False,False,False,True,False,True,,0.7,
161,167500.0,2.995732273553991,ЮВАО,р-н Некрасовка,False,False,,False,False,False,False,True,False,True,,0.7,0.1
162,169500.0,2.995732273553991,НАО (Новомосковский),Внуковское поселение,True,False,15,True,False,False,False,False,False,False,,,
163,145208.33333333334,3.1780538303479458,ЮЗАО,р-н Южное Бутово,True,False,7,True,False,False,False,True,False,True,,,
164,132352.9411764706,3.3032169733019514,НАО (Новомосковский),Филимонковское поселение,False,True,,False,False,False,False,True,True,False,,0.5514705882352942,0.2573529411764706
165,150000.0,3.1780538303479458,НАО (Новомосковский),Коммунарка поселок,False,False,15,True,False,False,False,False,False,True,,,
166,194736.84210526315,2.9444389791664403,СВАО,р-н Ярославский,False,False,20,False,True,False,False,False,False,True,,,
167,123000.0,3.4011973816621555,НАО (Новомосковский),Филимонковское поселение,False,False,15,False,True,False,False,True,True,False,,0.7333333333333333,
168,146296.2962962963,3.295836866004329,НАО (Новомосковский),Внуковское поселение,True,False,15,True,False,False,False,True,True,False,,,
169,210000.0,2.8903717578961645,ЮАО,р-н Нагатино-Садовники,True,False,8,True,False,False,False,True,False,True,,,
170,294117.57352941175,2.6100697927420065,ЦАО,р-н Таганский,False,False,15,True,False,False,False,False,True,False,,,
171,182191.7808219178,3.086486636822455,ЮАО,р-н Даниловский,True,False,11,True,False,False,False,False,False,False,41.0,,
172,226775.95628415298,2.9069010598473755,СВАО,р-н Марфино,False,False,5,True,False,False,False,False,False,False,,0.6010928961748634,0.32786885245901637
173,173728.81355932204,3.1612467120315646,ЗелАО,р-н Крюково,False,False,30,False,True,False,False,False,False,False,2.0,0.5084745762711864,0.2542372881355932
174,179918.03278688525,3.1945831322991562,НАО (Новомосковский),Рязановское поселение,False,True,10,False,True,False,False,True,False,True,,0.6967213114754098,
175,159259.25925925927,3.295836866004329,НАО (Новомосковский),Воскресенское поселение,False,False,25,True,False,False,False,True,True,False,,,
176,228921.568627451,3.0155349008501706,НАО (Новомосковский),Коммунарка поселок,False,False,1,False,True,True,False,True,False,True,,,
177,141719.74522292995,3.4468078929142076,НАО (Новомосковский),Марушкинское поселение,False,False,10,False,True,False,False,True,True,True,46.0,0.6050955414012739,0.1910828025477707
178,204347.8260869565,3.1354942159291497,ЮВАО,р-н Лефортово,True,False,5,True,False,False,False,False,False,True,,,
179,252631.57894736843,2.9444389791664403,СВАО,р-н Марфино,False,False,6,True,False,False,False,False,False,True,,,
180,153726.70807453414,3.4719664525503626,СВАО,р-н Останкинский,False,False,7,True,False,False,False,False,False,False,,,0.2919254658385093
181,156549.52076677317,3.4436180975461075,ЗелАО,р-н Крюково,False,False,,False,False,False,False,False,True,False,2.0,0.4217252396166134,0.27795527156549515
182,263157.8947368421,2.9444389791664403,СВАО,р-н Южное Медведково,False,False,1,False,True,True,False,True,False,True,,,
183,169381.10749185667,3.4242626545931514,ЗелАО,р-н Старое Крюково,False,False,25,False,True,False,False,True,False,True,23.0,0.46254071661237783,0.22801302931596093
184,169753.0864197531,3.4781584227982836,ЮВАО,р-н Некрасовка,False,False,22,True,False,False,False,True,False,True,,0.4845679012345679,0.2438271604938272
185,181666.66666666666,3.4011973816621555,НАО (Новомосковский),Сосенское поселение,True,False,20,True,False,False,False,False,True,True,50.0,0.6333333333333333,0.2
186,215384.61538461538,3.258096538021482,НАО (Новомосковский),Коммунарка поселок,False,False,25,True,False,False,False,False,True,True,,0.6153846153846154,0.15384615384615385
187,186885.24590163934,3.417726683613366,ВАО,р-н Богородское,False,False,5,False,True,False,False,True,True,True,58.0,0.6131147540983606,0.1901639344262295
188,175454.54545454544,3.4965075614664802,СВАО,р-н Ярославский,False,False,15,True,False,False,False,True,True,True,17.0,0.5454545454545454,0.18181818181818182
189,169590.6432748538,3.5322256440685598,НАО (Новомосковский),Щербинка,False,False,5,True,False,False,False,True,True,False,,0.5555555555555555,0.23391812865497075
190,214814.8148148148,3.295836866004329,НАО (Новомосковский),Коммунарка поселок,False,False,7,True,False,False,False,False,False,True,,1.0,
191,177272.72727272726,3.4965075614664802,ВАО,р-н Восточное Измайлово,False,False,12,True,False,False,False,True,True,True,58.0,0.6060606060606061,0.21212121212121213
192,192926.04501607717,3.4372078191851885,ЮВАО,р-н Некрасовка,False,True,12,True,False,False,False,True,False,True,1.0,0.5080385852090032,0.2572347266881029
193,177272.72727272726,3.4965075614664802,СВАО,р-н Лосиноостровский,False,False,20,True,False,False,False,False,False,True,50.0,0.5757575757575758,0.21212121212121213
194,191082.8025477707,3.4468078929142076,ЮВАО,р-н Кузьминки,False,False,11,True,False,False,False,True,False,True,57.0,0.6751592356687898,0.1910828025477707
195,174927.11370262393,3.535145354171894,ЗелАО,р-н Крюково,False,False,,False,False,False,False,False,True,True,2.0,0.5102040816326531,
196,179117.64705882352,3.5263605246161616,НАО (Новомосковский),Коммунарка поселок,False,False,3,False,True,False,False,True,False,False,,0.7058823529411765,0.20588235294117646
197,179411.76470588235,3.5263605246161616,ЮВАО,р-н Марьино,False,False,3,False,True,True,False,False,True,True,40.0,0.5294117647058824,0.20588235294117646
198,184848.48484848486,3.4965075614664802,СВАО,р-н Северное Медведково,False,False,6,False,True,False,False,False,False,True,54.0,0.5787878787878789,0.20606060606060606
199,184290.03021148036,3.4995332823830174,СВАО,р-н Северное Медведково,False,False,10,True,False,False,False,False,False,True,54.0,0.5740181268882175,0.18126888217522658
200,180758.0174927114,3.535145354171894,НАО (Новомосковский),Коммунарка поселок,False,False,6,False,True,False,False,False,False,True,,0.44023323615160354,0.23032069970845484
201,234317.34317343173,3.299533727885655,ЮВАО,р-н Марьино,False,False,15,True,False,False,False,False,False,True,,0.8487084870848708,
202,193146.41744548286,3.4688560301359703,ЮАО,р-н Чертаново Южное,False,True,20,True,False,False,False,False,True,True,49.0,0.5794392523364487,0.2803738317757009
203,196875.0,3.4657359027997265,ЮВАО,р-н Люблино,False,False,10,True,False,False,False,False,False,True,46.0,0.59375,0.1875
204,213114.75409836066,3.417726683613366,СВАО,р-н Бабушкинский,True,False,12,True,False,True,False,False,True,True,59.0,0.5245901639344263,0.1901639344262295
205,192424.24242424243,3.4965075614664802,САО,р-н Дмитровский,False,True,5,False,True,False,False,False,False,True,47.0,0.5757575757575758,0.19696969696969696
206,201238.39009287927,3.475067230228611,ВАО,р-н Северное Измайлово,False,False,17,True,False,False,False,True,True,True,54.0,0.6749226006191952,0.18575851393188855
207,196969.69696969696,3.4965075614664802,САО,р-н Дмитровский,False,False,5,False,True,False,False,True,True,True,60.0,0.5757575757575758,0.18181818181818182
208,205047.3186119874,3.456316680883235,ЗАО,р-н Можайский,False,True,3,False,True,False,False,True,True,True,59.0,0.5520504731861199,
209,188571.42857142858,3.5553480614894135,САО,р-н Бескудниковский,False,False,10,True,False,True,False,True,True,True,51.0,0.5714285714285714,0.2571428571428571
210,237500.0,3.332204510175204,САО,р-н Западное Дегунино,False,False,5,True,False,False,False,False,False,False,,0.5357142857142857,
211,191428.57142857142,3.5553480614894135,ЮАО,р-н Чертаново Северное,False,False,17,True,False,False,False,True,False,False,47.0,0.5542857142857143,0.27714285714285714
212,221122.11221122113,3.4111477125153233,СВАО,р-н Бабушкинский,False,False,12,True,False,False,False,False,True,True,59.0,0.5412541254125411,0.16501650165016502
213,231833.9100346021,3.3638415951183864,ЮЗАО,р-н Коньково,False,False,13,True,False,False,False,False,False,False,,,
214,206060.60606060605,3.4965075614664802,ЗАО,р-н Очаково-Матвеевское,False,False,8,False,True,True,False,False,True,True,52.0,0.5424242424242424,0.19999999999999998
215,212698.4126984127,3.449987545831587,ЮАО,р-н Чертаново Северное,False,False,5,True,False,False,False,True,True,True,48.0,0.5714285714285714,0.2222222222222222
216,266409.26640926645,3.254242968705492,ЮВАО,р-н Нижегородский,False,False,10,True,False,False,False,False,False,True,,0.7335907335907337,
217,213750.0,3.4657359027997265,ЮВАО,р-н Марьино,False,True,5,False,True,True,True,False,True,False,1.0,0.415625,0.3875
218,201440.9221902017,3.5467396869528134,ВАО,р-н Гольяново,False,False,5,True,False,False,False,True,True,True,50.0,0.6051873198847262,0.23054755043227665
219,303913.04347826086,3.1354942159291497,ЗАО,р-н Солнцево,False,False,5,True,False,False,False,False,True,True,,0.43478260869565216,0.17391304347826086
220,311659.1928251121,3.104586678466073,ЗАО,р-н Солнцево,False,False,7,True,False,False,False,False,False,True,,0.3497757847533632,
221,225483.87096774194,3.4339872044851463,ЗАО,р-н Солнцево,False,False,1,False,True,True,False,True,False,True,57.0,,
222,233333.33333333334,3.4011973816621555,ЗАО,р-н Очаково-Матвеевское,True,False,7,False,True,False,False,False,False,True,,0.5666666666666667,0.2
223,205202.3121387283,3.543853682063679,ВАО,р-н Перово,False,False,3,False,True,False,False,True,True,True,48.0,0.5549132947976878,0.2890173410404624
224,227129.3375394322,3.456316680883235,СВАО,р-н Останкинский,True,False,6,True,False,False,False,False,True,True,58.0,0.6340694006309149,0.17034700315457416
225,214705.88235294117,3.5263605246161616,САО,р-н Бескудниковский,False,False,4,True,False,False,False,True,True,True,48.0,0.5882352941176471,0.2647058823529412
226,217261.90476190476,3.5145260669691587,ЮЗАО,р-н Ясенево,False,False,5,False,True,True,False,False,True,True,43.0,0.5654761904761905,0.20833333333333331
227,256944.44444444444,3.3603753871419,ЮЗАО,р-н Котловка,False,False,14,True,False,False,False,True,True,True,56.0,0.625,
228,229687.5,3.4657359027997265,ЗАО,р-н Проспект Вернадского,False,False,15,True,False,False,False,True,False,True,57.0,0.5625,0.1875
229,212857.14285714287,3.5553480614894135,ЦАО,р-н Таганский,False,False,10,True,False,False,False,False,False,True,,,
230,215058.47953216374,3.5322256440685598,ЮАО,р-н Чертаново Южное,False,False,9,True,False,False,False,False,True,True,,,
231,303643.7246963563,3.2068032436339315,ЗАО,р-н Тропарево-Никулино,False,False,10,True,False,False,False,False,True,False,,,
232,221884.49848024317,3.493472657771326,НАО (Новомосковский),Сосенское поселение,False,False,10,False,True,False,False,True,False,True,2.0,,
233,274368.2310469314,3.3214324131932926,СВАО,р-н Останкинский,False,False,8,False,True,False,False,False,False,False,,,0.1624548736462094
234,227272.72727272726,3.4965075614664802,ЮЗАО,р-н Академический,False,False,1,False,True,True,False,True,False,True,62.0,,
235,231818.18181818182,3.4965075614664802,ЮАО,р-н Нагатино-Садовники,False,False,15,True,False,False,False,False,True,True,46.0,0.5696969696969697,0.19999999999999998
236,221428.57142857142,3.5553480614894135,ЮЗАО,р-н Черемушки,False,False,3,True,False,False,False,False,False,True,,,
237,230421.68674698792,3.502549875922443,ЗАО,р-н Можайский,True,False,1,False,True,True,False,True,False,True,47.0,0.5722891566265059,0.2108433734939759
238,243750.0,3.4657359027997265,СВАО,р-н Бутырский,True,False,12,True,False,False,False,False,False,True,54.0,0.675,0.21875
239,220000.0,3.5553480614894135,ЮВАО,р-н Печатники,False,False,14,True,False,False,False,True,False,True,28.0,0.5399999999999999,0.2571428571428571
240,231883.76811594202,3.5409593240373143,САО,р-н Головинский,False,False,17,True,False,False,False,True,False,True,43.0,0.5652173913043478,0.2782608695652174
241,261274.50980392157,3.4210000089583352,САО,р-н Сокол,False,False,6,True,False,False,False,True,False,True,53.0,0.5555555555555556,0.19607843137254902
242,283928.5714285714,3.332204510175204,СВАО,р-н Северное Медведково,False,False,12,True,False,False,False,False,False,True,,0.7857142857142857,0.10714285714285714
243,316000.0,3.2188758248682006,СЗАО,р-н Хорошево-Мневники,False,False,10,True,False,False,False,False,True,True,,0.72,0.2
244,229226.36103151864,3.5524868292083815,СВАО,р-н Ростокино,False,False,14,True,False,False,False,True,False,True,,,
245,235714.2857142857,3.5553480614894135,СЗАО,р-н Митино,False,False,6,False,True,False,False,True,True,True,,,
246,257575.75757575757,3.4965075614664802,ЮЗАО,р-н Коньково,False,False,9,True,False,False,False,False,False,True,,0.5757575757575758,0.24242424242424243
247,242424.24242424243,3.4965075614664802,ЮЗАО,р-н Котловка,False,False,16,True,False,False,False,False,True,True,52.0,0.5151515151515151,0.22727272727272727
248,242857.14285714287,3.5553480614894135,ЮВАО,р-н Рязанский,False,False,4,True,False,False,False,True,False,True,5.0,,0.2857142857142857
249,265625.0,3.4657359027997265,ЮВАО,р-н Южнопортовый,False,False,4,True,False,False,False,True,True,True,61.0,0.575,0.2
250,278125.0,3.4657359027997265,СЗАО,р-н Хорошево-Мневники,False,False,35,True,False,False,False,True,True,True,59.0,0.5625,0.1875
251,286173.63344051444,3.4372078191851885,ЦАО,р-н Пресненский,False,False,3,True,False,False,False,True,True,True,59.0,0.6430868167202572,0.19292604501607716
252,298076.92307692306,3.4404180948154366,СЗАО,р-н Хорошево-Мневники,False,False,,False,False,False,False,False,False,False,2.0,0.34294871794871795,0.38782051282051283
253,327272.7272727273,3.3141860046725258,СЗАО,р-н Хорошево-Мневники,False,False,,False,False,False,False,False,False,True,8.0,0.5454545454545454,0.18181818181818182
254,306250.0,3.4657359027997265,ЮАО,р-н Даниловский,False,False,10,True,False,False,False,True,True,True,59.0,0.6875,0.21875
255,312903.22580645164,3.4339872044851463,ЦАО,р-н Пресненский,False,False,1,False,True,True,False,True,False,True,60.0,0.5806451612903226,0.16129032258064516
256,346289.7526501767,3.342861804649192,ЗАО,р-н Филевский парк,False,False,1,False,True,True,False,True,False,True,,,
257,291176.4705882353,3.5263605246161616,ЮАО,р-н Даниловский,False,False,9,True,False,False,False,True,False,True,,0.5764705882352942,0.23529411764705882
258,329032.2580645161,3.4339872044851463,СВАО,р-н Алексеевский,False,False,10,True,False,False,False,True,True,True,47.0,0.4838709677419355,0.1935483870967742
259,298529.4117647059,3.5263605246161616,ЮАО,р-н Даниловский,False,False,16,True,False,False,False,False,True,True,,1.0,
260,301875.7327080891,3.5298837226234783,ЗАО,р-н Тропарево-Никулино,False,False,10,True,False,False,False,False,True,False,,,
261,355000.0,3.4011973816621555,ЦАО,р-н Пресненский,False,False,3,True,False,False,False,False,False,True,,0.4166666666666667,
262,354838.70967741933,3.4339872044851463,ЦАО,р-н Пресненский,False,True,5,True,False,False,False,True,True,True,57.0,0.5806451612903226,0.1935483870967742
263,353697.74919614143,3.4372078191851885,ЦАО,р-н Тверской,False,True,9,True,False,False,False,True,True,True,57.0,0.5787781350482315,0.19292604501607716
264,339233.0383480826,3.5234150143864045,СЗАО,р-н Хорошево-Мневники,False,False,31,True,False,False,False,False,False,True,2.0,,
265,359375.0,3.4657359027997265,СЗАО,р-н Хорошево-Мневники,False,False,7,False,True,False,False,False,True,True,2.0,0.46875,0.3125
266,379500.40625,3.4657359027997265,ЗАО,р-н Филевский парк,True,False,2,True,False,False,False,False,True,True,53.0,0.65625,0.1875
267,348529.4117647059,3.5263605246161616,ЦАО,р-н Мещанский,False,False,10,True,False,False,False,True,False,True,56.0,0.6764705882352942,0.17647058823529413
268,367647.0588235294,3.5263605246161616,ЦАО,р-н Таганский,False,True,9,True,False,False,False,True,False,True,52.0,0.6470588235294118,0.2647058823529412
